Date,Open,High,Low,Close,Adj Close,Volume
12/18/2019,3310,3360,3260,3330,3253.437988,12475400
12/19/2019,3330,3350,3220,3220,3145.967041,4637100
12/20/2019,3250,3320,3220,3320,3243.667969,11562300
12/23/2019,3330,3350,3250,3310,3233.897949,5436300
12/26/2019,3250,3300,3250,3260,3185.047363,3863700
12/27/2019,3270,3270,3220,3250,3175.277344,4899800
12/30/2019,3220,3250,3150,3150,3077.576416,5075500
1/2/2020,3170,3220,3140,3210,3136.197266,3718200
1/3/2020,3230,3230,3190,3200,3126.427002,3907700
1/6/2020,3170,3250,3160,3240,3165.507324,3513500
1/7/2020,3250,3270,3220,3250,3175.277344,3419200
1/8/2020,3250,3300,3190,3300,3224.12793,6944000
1/9/2020,3300,3310,3220,3290,3214.357666,9408900
1/10/2020,3260,3290,3230,3290,3214.357666,7746400
1/13/2020,3290,3310,3250,3310,3233.897949,9256500
1/14/2020,3320,3330,3270,3330,3253.437988,10518100
1/15/2020,3300,3350,3230,3250,3175.277344,11805100
1/16/2020,3250,3340,3210,3330,3253.437988,7904800
1/17/2020,3300,3390,3290,3360,3282.748291,7431600
1/20/2020,3360,3380,3340,3360,3282.748291,4466800
1/21/2020,3330,3330,3260,3300,3224.12793,4644000
1/22/2020,3280,3280,3180,3200,3126.427002,5932000
1/23/2020,3200,3240,3180,3220,3145.967041,3442100
1/24/2020,3200,3270,3170,3190,3116.656982,4855800
1/27/2020,3160,3210,3040,3060,2989.645752,7645600
1/28/2020,3000,3090,3000,3050,2979.875732,8042100
1/29/2020,3070,3080,3000,3010,2940.79541,3538400
1/30/2020,3050,3050,2900,2940,2872.405029,6612800
1/31/2020,2990,2990,2840,2900,2833.324463,12812900
2/3/2020,2950,2950,2810,2840,2774.704102,6528100
2/4/2020,2810,2900,2810,2840,2774.704102,15726100
2/5/2020,2850,2910,2830,2890,2823.554443,25188300
2/6/2020,2900,2950,2870,2890,2823.554443,30048700
2/7/2020,2890,2930,2860,2900,2833.324463,39432100
2/10/2020,2900,2900,2700,2800,2735.623779,26809000
2/11/2020,2840,2880,2790,2860,2794.244141,28109900
2/12/2020,2880,2880,2790,2860,2794.244141,14918400
2/13/2020,2850,2860,2650,2710,2647.692871,16894300
2/14/2020,2700,2700,2550,2620,2559.762207,25077200
2/17/2020,2610,2670,2560,2650,2589.072266,17448000
2/18/2020,2650,2760,2630,2720,2657.462891,11817200
2/19/2020,2720,2770,2670,2760,2696.543213,7839900
2/20/2020,2750,2790,2660,2680,2618.382568,14956100
2/21/2020,2660,2670,2580,2600,2540.221924,13942600
2/24/2020,2550,2560,2510,2520,2462.061279,13293200
2/25/2020,2480,2600,2430,2580,2520.681641,13474300
2/26/2020,2580,2600,2500,2540,2481.601318,12914700
2/27/2020,2500,2550,2420,2460,2403.440918,9745400
2/28/2020,2380,2590,2290,2590,2530.451904,30542000
3/2/2020,2600,2610,2430,2520,2462.061279,11254300
3/3/2020,2530,2570,2450,2500,2442.52124,15310400
3/4/2020,2500,2570,2450,2540,2481.601318,12409200
3/5/2020,2540,2580,2440,2480,2422.980957,10332200
3/6/2020,2450,2450,2300,2310,2256.889404,22686000
3/9/2020,2240,2240,2100,2100,2051.717773,19039800
3/10/2020,1995,2200,1995,2130,2081.027832,19489400
3/11/2020,2100,2190,1935,1995,1949.131836,24564900
3/12/2020,1890,1925,1810,1865,1822.120728,15832400
3/13/2020,1790,1880,1735,1800,1758.615112,20056500
3/16/2020,1800,1800,1675,1675,1636.489136,9633300
3/17/2020,1660,1670,1560,1575,1538.788208,27694000
3/18/2020,1600,1615,1465,1515,1480.167847,18421000
3/19/2020,1500,1500,1410,1410,1377.581909,4997000
3/20/2020,1410,1595,1315,1595,1558.328491,43914600
3/23/2020,1550,1550,1485,1485,1450.857544,16354800
3/24/2020,1480,1595,1385,1410,1377.581909,37792500
3/26/2020,1470,1760,1435,1760,1719.534912,49825000
3/27/2020,1800,2090,1760,1800,1758.615112,33266600
3/30/2020,1825,1845,1675,1800,1758.615112,23104200
3/31/2020,1850,2130,1850,2000,1954.016846,15755800
4/1/2020,1990,2100,1895,1950,1905.166382,12908300
4/2/2020,2000,2080,1910,2050,2002.867188,10830400
4/3/2020,2080,2160,2030,2150,2100.568115,16417900
4/6/2020,2150,2430,2150,2380,2325.280029,17230100
4/7/2020,2450,2580,2230,2280,2227.579346,26475200
4/8/2020,2260,2260,2130,2210,2159.188721,17191900
4/9/2020,2210,2310,2110,2150,2100.568115,13564400
4/13/2020,2180,2200,2120,2170,2120.108154,6483900
4/14/2020,2170,2330,2170,2270,2217.809082,14478900
4/15/2020,2340,2430,2220,2230,2178.72876,17678000
4/16/2020,2230,2250,2110,2120,2071.258057,16145900
4/17/2020,2180,2410,2180,2400,2344.820068,14347300
4/20/2020,2420,2480,2300,2350,2295.969971,14988800
4/21/2020,2350,2350,2260,2300,2247.119385,14017300
4/22/2020,2280,2670,2240,2560,2501.141602,22452100
4/23/2020,2560,2600,2410,2410,2354.590332,15180600
4/24/2020,2400,2550,2360,2380,2325.280029,13346800
4/27/2020,2420,2520,2410,2480,2422.980957,12819400
4/28/2020,2510,2600,2460,2550,2491.371582,12994700
4/29/2020,2500,2730,2500,2590,2530.451904,21013300
4/30/2020,2620,2690,2540,2540,2481.601318,19337500
5/4/2020,2560,2560,2430,2450,2393.670654,18170500
5/5/2020,2470,2510,2390,2420,2364.360352,13024700
5/6/2020,2440,2440,2300,2320,2266.659668,22750500
5/8/2020,2350,2430,2340,2380,2325.280029,15509100
5/11/2020,2380,2530,2380,2400,2344.820068,34528100
5/12/2020,2450,2450,2280,2290,2237.349365,39079300
5/13/2020,2280,2430,2250,2400,2344.820068,22512700
5/14/2020,2400,2450,2350,2350,2295.969971,8810500
5/15/2020,2380,2470,2350,2460,2403.440918,16102900
5/18/2020,2460,2570,2450,2510,2452.291016,19642400
5/19/2020,2560,2580,2420,2480,2422.980957,22573900
5/20/2020,2470,2500,2380,2400,2344.820068,15726700
5/26/2020,2420,2510,2400,2430,2374.130615,20617900
5/27/2020,2460,2660,2430,2630,2569.532227,21257300
5/28/2020,2630,2660,2490,2490,2432.750977,24822200
5/29/2020,2500,2590,2450,2590,2530.451904,39056100
6/2/2020,2590,2650,2530,2570,2530.451904,15722700
6/3/2020,2590,2600,2540,2580,2540.298096,11365900
6/4/2020,2590,2670,2580,2650,2609.220703,27762400
6/5/2020,2650,2750,2610,2730,2687.989746,20842500
6/8/2020,2760,2810,2690,2700,2658.451416,15718800
6/9/2020,2730,2750,2640,2650,2609.220703,10685100
6/10/2020,2660,2760,2550,2640,2599.374756,19467600
6/11/2020,2640,2650,2530,2550,2510.759766,11626200
6/12/2020,2470,2580,2430,2560,2520.605713,11645400
6/15/2020,2550,2620,2490,2530,2491.067383,16195500
6/16/2020,2560,2620,2550,2610,2569.836426,16326800
6/17/2020,2650,2700,2610,2690,2648.605225,14320500
6/18/2020,2700,2750,2630,2750,2707.681885,9497600
6/19/2020,2730,2800,2710,2790,2747.066406,16779000
6/22/2020,2790,2810,2660,2720,2678.143555,9454900
6/23/2020,2760,2770,2640,2690,2648.605225,7044600
6/24/2020,2690,2750,2670,2690,2648.605225,7548000
6/25/2020,2690,2690,2630,2640,2599.374756,8159900
6/26/2020,2690,2780,2660,2750,2707.681885,10432300
6/29/2020,2750,2820,2690,2770,2727.374268,9168700
6/30/2020,2800,2820,2730,2770,2727.374268,9112600
7/1/2020,2800,2800,2700,2730,2687.989746,4448900
7/2/2020,2730,2750,2710,2720,2678.143555,5566100
7/3/2020,2730,2790,2720,2770,2727.374268,4611100
7/6/2020,2790,3070,2770,2950,2904.604248,24444700
7/7/2020,2980,2980,2870,2900,2855.373779,15060700
7/8/2020,2910,2980,2890,2960,2914.450439,8637100
7/9/2020,2970,3010,2900,2920,2875.065918,9827200
7/10/2020,2900,2930,2860,2860,2815.989258,4576800
7/13/2020,2870,2960,2870,2940,2894.758301,5843900
7/14/2020,2930,2970,2900,2970,2924.296631,4121300
7/15/2020,2970,2990,2910,2930,2884.912109,5143600
7/16/2020,2930,2960,2870,2870,2825.835449,6349200
7/17/2020,2850,2900,2780,2850,2806.143066,5311100
7/20/2020,2850,2890,2830,2870,2825.835449,3809200
7/21/2020,2870,2900,2840,2840,2796.297119,9268000
7/22/2020,2900,2920,2790,2800,2756.912598,11019600
7/23/2020,2810,2870,2800,2820,2776.604736,10565300
7/24/2020,2830,2860,2740,2760,2717.528076,11446400
7/27/2020,2800,2820,2770,2800,2756.912598,5974800
7/28/2020,2820,2840,2710,2730,2687.989746,14211600
7/29/2020,2700,2710,2540,2540,2500.913574,57573700
7/30/2020,2540,2560,2410,2500,2461.529053,60590100
8/3/2020,2500,2510,2330,2380,2343.375732,38058800
8/4/2020,2380,2450,2340,2440,2402.452393,36354000
8/5/2020,2440,2480,2380,2480,2441.836914,32538000
8/6/2020,2510,2550,2480,2530,2491.067383,20712500
8/7/2020,2530,2560,2410,2440,2402.452393,26103200
8/10/2020,2450,2470,2400,2450,2412.298584,6831200
8/11/2020,2460,2470,2380,2410,2372.914063,17850500
8/12/2020,2430,2450,2410,2430,2392.606201,9634000
8/13/2020,2460,2610,2440,2610,2569.836426,58717500
8/14/2020,2610,2640,2530,2550,2510.759766,47890100
8/18/2020,2550,2570,2510,2520,2481.221191,19770700
8/19/2020,2520,2580,2510,2520,2481.221191,17607900
8/24/2020,2530,2560,2480,2490,2451.682861,13155200
8/25/2020,2540,2540,2480,2480,2441.836914,9946700
8/26/2020,2500,2540,2480,2540,2500.913574,14089700
8/27/2020,2560,2580,2510,2540,2500.913574,21293200
8/28/2020,2570,2590,2540,2550,2510.759766,17994200
8/31/2020,2550,2580,2410,2440,2402.452393,30595700
9/1/2020,2490,2490,2390,2420,2382.760254,20611800
9/2/2020,2420,2450,2410,2410,2372.914063,15335700
9/3/2020,2430,2450,2330,2340,2303.991211,33632500
9/4/2020,2340,2340,2270,2300,2264.606689,23127600
9/7/2020,2330,2340,2240,2250,2215.376221,25311600
9/8/2020,2260,2280,2230,2240,2205.530029,16285100
9/9/2020,2220,2220,2150,2190,2156.299561,22900900
9/10/2020,2180,2180,2040,2040,2008.607666,27586900
9/11/2020,1970,2220,1920,2190,2156.299561,38634100
9/14/2020,2230,2290,2200,2270,2235.068359,22762500
9/15/2020,2270,2280,2180,2200,2166.145508,17481300
9/16/2020,2200,2210,2120,2130,2097.222656,12124900
9/17/2020,2130,2160,2080,2090,2057.838379,11929300
9/18/2020,2090,2180,2090,2150,2116.915039,14899900
9/21/2020,2150,2160,2040,2060,2028.299927,9385900
9/22/2020,2040,2070,2000,2030,1998.761597,8424800
9/23/2020,2040,2080,1955,1985,1954.454102,22773800
9/24/2020,1950,1990,1920,1930,1900.300415,14736500
9/25/2020,1950,1990,1930,1965,1934.761841,18214300
9/28/2020,1985,2030,1940,2010,1979.069336,20240900
9/29/2020,2030,2040,1980,1990,1959.377197,11958900
9/30/2020,2010,2040,1975,2030,1998.761597,13929900
10/1/2020,2050,2220,2040,2200,2166.145508,31801300
10/2/2020,2200,2200,2070,2100,2067.684326,22525200
10/5/2020,2140,2140,2080,2090,2057.838379,7714500
10/6/2020,2130,2150,2110,2120,2087.376709,8640800
10/7/2020,2100,2180,2090,2180,2146.453369,16304900
10/8/2020,2200,2230,2160,2200,2166.145508,23602800
10/9/2020,2220,2240,2190,2200,2166.145508,17913200
10/12/2020,2230,2240,2190,2210,2175.991699,14458100
10/13/2020,2190,2200,2130,2190,2156.299561,10805900
10/14/2020,2190,2230,2180,2210,2175.991699,21953100
10/15/2020,2210,2210,2130,2130,2097.222656,18152600
10/16/2020,2130,2160,2110,2130,2097.222656,8366500
10/19/2020,2160,2180,2100,2130,2097.222656,10254500
10/20/2020,2130,2150,2080,2090,2057.838379,12525000
10/21/2020,2110,2130,2040,2050,2018.453857,11580300
10/22/2020,2050,2110,2040,2110,2077.530518,15297300
10/23/2020,2130,2140,2060,2070,2038.146118,13956000
10/26/2020,2070,2100,2030,2040,2008.607666,13638200
10/27/2020,2000,2060,2000,2030,1998.761597,16338100
11/2/2020,2020,2040,2000,2010,1979.069336,21849400
11/3/2020,2040,2050,2010,2010,1979.069336,24213900
11/4/2020,2010,2040,1980,1985,1954.454102,27511600
11/5/2020,2020,2160,2000,2110,2077.530518,95943600
11/6/2020,2150,2200,2120,2180,2146.453369,71675400
11/9/2020,2200,2230,2130,2130,2097.222656,72118100
11/10/2020,2170,2210,2150,2190,2156.299561,62591600
11/11/2020,2140,2360,2120,2340,2303.991211,138426900
11/12/2020,2350,2370,2270,2290,2254.760742,35445500
11/13/2020,2280,2320,2250,2290,2254.760742,22623400
11/16/2020,2320,2350,2300,2320,2284.299072,22309600
11/17/2020,2350,2370,2290,2300,2264.606689,47270300
11/18/2020,2300,2330,2290,2300,2264.606689,20395100
11/19/2020,2300,2320,2280,2300,2264.606689,18962300
11/20/2020,2310,2350,2290,2300,2264.606689,32517100
11/23/2020,2330,2450,2320,2430,2392.606201,86246300
11/24/2020,2600,2600,2460,2500,2461.529053,78027200
11/25/2020,2530,2540,2440,2490,2451.682861,56208700
11/26/2020,2470,2570,2470,2540,2500.913574,41247500
11/27/2020,2560,2560,2510,2530,2491.067383,44053700
11/30/2020,2510,2520,2380,2410,2372.914063,358988600
12/1/2020,2470,2550,2420,2450,2412.298584,87903400
12/2/2020,2460,2500,2410,2460,2422.144531,110992200
12/3/2020,2470,2470,2410,2420,2382.760254,66043400
12/4/2020,2420,2480,2380,2450,2412.298584,83546400
12/7/2020,2450,2540,2450,2520,2481.221191,65723500
12/8/2020,2540,2560,2470,2480,2441.836914,47643100
12/10/2020,2480,2500,2400,2420,2382.760254,42946600
12/11/2020,2430,2500,2430,2460,2422.144531,34539400
12/14/2020,2480,2670,2450,2620,2579.682373,245113700
12/15/2020,2650,2730,2570,2700,2658.451416,173537800
12/16/2020,2740,2960,2710,2900,2855.373779,252281100
12/17/2020,2900,2940,2730,2790,2747.066406,101866300
12/18/2020,2790,2830,2710,2790,2747.066406,88493100
12/21/2020,2790,2950,2780,2900,2855.373779,128295300
12/22/2020,2950,2980,2740,2760,2717.528076,97458400
12/23/2020,2780,2820,2600,2710,2668.297607,61822500
12/28/2020,2740,2820,2670,2810,2766.758789,58886400
12/29/2020,2870,2920,2810,2850,2806.143066,81822400
12/30/2020,2850,2860,2730,2730,2687.989746,48118500
1/4/2021,2790,2840,2660,2840,2796.297119,35547100
1/5/2021,2830,2850,2770,2810,2766.758789,24647900
1/6/2021,2830,2850,2700,2740,2697.835938,37062700
1/7/2021,2760,2810,2720,2730,2687.989746,44467300
1/8/2021,2760,2880,2740,2810,2766.758789,64480200
1/11/2021,2840,2870,2780,2790,2747.066406,41151700
1/12/2021,2800,2820,2750,2760,2717.528076,38200300
1/13/2021,2790,2810,2700,2750,2707.681885,33432500
1/14/2021,2760,2780,2700,2700,2658.451416,30861900
1/15/2021,2710,2740,2600,2600,2559.990234,57119200
1/18/2021,2600,2600,2480,2480,2441.836914,74290200
1/19/2021,2500,2660,2420,2630,2589.528564,89602800
1/20/2021,2650,2660,2530,2570,2530.451904,36460700
1/21/2021,2600,2620,2520,2550,2510.759766,25922500
1/22/2021,2550,2560,2420,2430,2392.606201,43953400
1/25/2021,2400,2490,2340,2400,2363.067871,42651600
1/26/2021,2400,2440,2270,2290,2254.760742,49666000
1/27/2021,2300,2370,2260,2350,2313.837402,44536800
1/28/2021,2300,2360,2220,2270,2235.068359,37148300
1/29/2021,2310,2360,2200,2220,2185.837891,40832800
2/1/2021,2220,2320,2170,2310,2274.452881,32512600
2/2/2021,2330,2360,2240,2270,2235.068359,21978200
2/3/2021,2310,2380,2260,2340,2303.991211,26217900
2/4/2021,2340,2450,2330,2410,2372.914063,57229100
2/5/2021,2420,2440,2360,2370,2333.529541,29994800
2/8/2021,2400,2420,2330,2340,2303.991211,27172800
2/9/2021,2380,2400,2310,2330,2294.14502,30931900
2/10/2021,2320,2400,2300,2340,2303.991211,24148800
2/11/2021,2350,2380,2320,2340,2303.991211,6941700
2/15/2021,2370,2370,2290,2300,2264.606689,24967300
2/16/2021,2300,2330,2180,2210,2175.991699,113296400
2/17/2021,2230,2240,2150,2160,2126.76123,54910900
2/18/2021,2170,2220,2160,2180,2146.453369,32259100
2/19/2021,2180,2190,2120,2140,2107.068848,39768500
2/22/2021,2150,2170,2120,2130,2097.222656,30665800
2/23/2021,2140,2240,2130,2220,2185.837891,63740500
2/24/2021,2240,2250,2150,2160,2126.76123,50930400
2/25/2021,2190,2230,2170,2220,2185.837891,38663200
2/26/2021,2170,2210,2160,2200,2166.145508,35677300
3/1/2021,2200,2240,2190,2220,2185.837891,20313400
3/2/2021,2230,2270,2230,2250,2215.376221,34594800
3/3/2021,2260,2270,2230,2240,2205.530029,14698600
3/4/2021,2220,2230,2180,2220,2185.837891,19508600
3/5/2021,2200,2220,2180,2190,2156.299561,20833400
3/8/2021,2210,2220,2160,2180,2146.453369,20290100
3/9/2021,2200,2200,2130,2130,2097.222656,20511500
3/10/2021,2150,2170,2120,2120,2087.376709,13536300
3/12/2021,2140,2170,2130,2150,2116.915039,15503900
3/15/2021,2160,2170,2130,2150,2116.915039,11779100
3/16/2021,2150,2320,2140,2220,2185.837891,91487900
3/17/2021,2220,2250,2180,2210,2175.991699,16411000
3/18/2021,2210,2250,2200,2210,2175.991699,24453800
3/19/2021,2200,2230,2190,2210,2175.991699,18277000
3/22/2021,2220,2230,2150,2160,2126.76123,23015000
3/23/2021,2160,2180,2150,2150,2116.915039,8768900
3/24/2021,2140,2170,2050,2080,2047.992188,37687100
3/25/2021,2080,2100,2010,2090,2057.838379,25301000
3/26/2021,2110,2120,2070,2100,2067.684326,13398300
3/29/2021,2110,2120,2080,2090,2057.838379,12245400
3/30/2021,2100,2110,2040,2050,2018.453857,18449300
3/31/2021,2070,2090,2040,2090,2057.838379,14612300
4/1/2021,2090,2110,2060,2090,2057.838379,9835300
4/5/2021,2110,2120,2070,2070,2038.146118,7686500
4/6/2021,2080,2170,2070,2160,2126.76123,20579200
4/7/2021,2170,2200,2130,2200,2166.145508,20134200
4/8/2021,2200,2240,2160,2160,2126.76123,18247200
4/9/2021,2190,2200,2140,2160,2126.76123,18518700
4/12/2021,2160,2170,2050,2070,2038.146118,16509400
4/13/2021,2070,2090,2030,2040,2008.607666,18775300
4/14/2021,2060,2080,2040,2070,2038.146118,12979800
4/15/2021,2070,2070,2030,2050,2018.453857,22275200
4/16/2021,2080,2080,2010,2010,1979.069336,47488800
4/19/2021,2040,2080,2020,2030,1998.761597,27001500
4/20/2021,2030,2050,2010,2030,1998.761597,19262600
4/21/2021,2020,2040,2010,2020,1988.915527,11897000
4/22/2021,2020,2060,2020,2060,2028.299927,14378700
4/23/2021,2040,2060,2020,2040,2008.607666,11515600
4/26/2021,2060,2070,2020,2030,1998.761597,11699600
4/27/2021,2060,2060,2020,2020,1988.915527,11219900
4/28/2021,2020,2060,2020,2050,2018.453857,17312000
4/29/2021,2050,2120,2050,2090,2057.838379,26099500
4/30/2021,2100,2110,2070,2090,2057.838379,33397400
5/3/2021,2080,2090,2060,2060,2028.299927,8858000
5/4/2021,2050,2050,2020,2030,2030,10799500
5/5/2021,2030,2070,2020,2060,2060,10294200
5/6/2021,2060,2070,2030,2030,2030,5918700
5/7/2021,2030,2040,2020,2030,2030,9839900
5/10/2021,2030,2050,2030,2030,2030,5405300
5/11/2021,2030,2030,2010,2020,2020,10231300
5/17/2021,2020,2050,1980,1980,1980,20517300
5/18/2021,1985,2060,1985,2060,2060,18465100
5/19/2021,2050,2090,2010,2060,2060,28031700
5/20/2021,2060,2230,2050,2220,2220,134303900
5/21/2021,2220,2270,2160,2240,2240,70443200
5/24/2021,2240,2250,2180,2230,2230,29168300
5/25/2021,2230,2320,2210,2290,2290,68743200
5/27/2021,2300,2410,2280,2390,2390,68682000
5/28/2021,2390,2410,2310,2360,2360,32188200
5/31/2021,2380,2550,2380,2460,2460,101613500
6/2/2021,2480,2590,2450,2580,2580,63670500
6/3/2021,2580,2630,2490,2560,2560,56949100
6/4/2021,2560,2590,2480,2550,2550,28430900
6/7/2021,2550,2620,2530,2590,2590,39327600
6/8/2021,2540,2560,2410,2430,2430,82070400
6/9/2021,2400,2500,2370,2470,2470,34257300
6/10/2021,2490,2600,2430,2570,2570,61336900
6/11/2021,2600,2610,2550,2570,2570,30540200
6/14/2021,2550,2550,2460,2480,2480,22979600
6/15/2021,2460,2540,2450,2500,2500,26247200
6/16/2021,2540,2680,2500,2660,2660,98526200
6/17/2021,2650,2680,2540,2590,2590,58230800
6/18/2021,2590,2630,2470,2580,2580,37770000
6/21/2021,2540,2740,2480,2700,2700,80185500
6/22/2021,2720,2800,2710,2780,2780,68415700
6/23/2021,2780,2790,2710,2750,2750,37422900
6/24/2021,2780,2780,2710,2730,2730,16817100
6/25/2021,2750,2750,2710,2730,2730,14812100
6/28/2021,2740,2780,2620,2630,2630,24892100
6/29/2021,2630,2700,2610,2630,2630,25759600
6/30/2021,2630,2730,2610,2670,2670,21387400
7/1/2021,2670,2700,2600,2640,2640,35634200
7/2/2021,2650,2670,2630,2630,2630,10735800
7/5/2021,2630,2660,2520,2550,2550,43171800
7/6/2021,2600,2660,2560,2590,2590,36414100
7/7/2021,2590,2630,2590,2600,2600,11669900
7/8/2021,2610,2640,2520,2560,2560,28020700
7/9/2021,2550,2610,2540,2600,2600,16354900
7/12/2021,2630,2720,2590,2610,2610,34004200
7/13/2021,2650,2670,2430,2440,2440,49178300
7/14/2021,2420,2500,2360,2490,2490,41389000
7/15/2021,2500,2530,2460,2480,2480,17350000
7/16/2021,2470,2520,2460,2490,2490,11208600
7/19/2021,2480,2480,2430,2470,2470,16181200
7/21/2021,2470,2510,2450,2470,2470,21375100
7/22/2021,2500,2540,2490,2510,2510,20560000
7/23/2021,2510,2530,2440,2450,2450,23954700
7/26/2021,2450,2470,2410,2410,2410,23519000
7/27/2021,2410,2470,2410,2430,2430,10169500
7/28/2021,2440,2460,2380,2400,2400,20385100
7/29/2021,2420,2550,2420,2540,2540,36647700
7/30/2021,2570,2700,2570,2690,2690,67138900
8/2/2021,2700,2730,2620,2650,2650,32009200
8/3/2021,2680,2690,2640,2660,2660,18290200
8/4/2021,2670,2690,2620,2670,2670,14578300
8/5/2021,2680,2680,2550,2610,2610,30263300
8/6/2021,2610,2650,2580,2590,2590,13753100
8/9/2021,2600,2650,2520,2560,2560,22512400
8/10/2021,2500,2600,2500,2540,2540,21559000
8/12/2021,2570,2640,2560,2610,2610,19451900
8/13/2021,2640,2660,2550,2570,2570,12413900
8/16/2021,2570,2630,2500,2590,2590,27167400
8/18/2021,2560,2680,2520,2680,2680,40629100
8/19/2021,2650,2650,2550,2600,2600,28576300
8/20/2021,2600,2720,2570,2700,2700,34938900
8/23/2021,2720,2770,2720,2730,2730,23561300
8/24/2021,2750,2750,2610,2640,2640,19932700
8/25/2021,2640,2690,2630,2680,2680,10913100
8/26/2021,2680,2700,2620,2660,2660,12159400
8/27/2021,2640,2680,2570,2650,2650,13789800
8/30/2021,2650,2690,2650,2670,2670,7667200
8/31/2021,2660,2700,2650,2670,2670,10498000
9/1/2021,2680,2690,2640,2670,2670,6824400
9/2/2021,2680,2740,2670,2680,2680,12373000
9/3/2021,2690,2700,2650,2660,2660,7800200
9/6/2021,2660,2680,2630,2640,2640,8181800
9/7/2021,2640,2660,2600,2640,2640,6058200
9/8/2021,2630,2650,2580,2610,2610,13956400
9/9/2021,2610,2680,2550,2650,2650,22673400
9/10/2021,2650,2730,2620,2690,2690,15163300
9/13/2021,2680,2720,2660,2710,2710,17860500
9/14/2021,2700,3040,2700,2950,2950,116986300
9/15/2021,2940,3040,2920,3000,3000,43293600
9/16/2021,3000,3000,2960,2970,2970,18520800
9/17/2021,2990,3030,2960,3000,3000,33427400
9/20/2021,3000,3000,2880,2980,2980,11036600
9/21/2021,2930,3080,2920,3020,3020,34245200
9/22/2021,3040,3080,2980,2990,2990,35953900
9/23/2021,3020,3030,2970,2980,2980,9249000
9/24/2021,3000,3000,2920,2950,2950,9800500
9/27/2021,2950,3000,2820,2890,2890,40972800
9/28/2021,2880,2970,2850,2940,2940,22298400
9/29/2021,2940,2950,2880,2940,2940,10395600
9/30/2021,2900,3050,2850,3040,3040,41813700
10/1/2021,3030,3140,2980,3000,3000,34983200
10/4/2021,3000,3040,2960,3010,3010,17253000
10/5/2021,2980,2990,2850,2920,2920,31680200
10/6/2021,2950,2950,2870,2880,2880,14592800
10/7/2021,2910,2920,2820,2870,2870,17549500
10/8/2021,2870,3020,2870,3000,3000,65443700
10/11/2021,3010,3250,2990,3200,3200,75346600
10/12/2021,3200,3270,3130,3230,3230,56112700
10/13/2021,3200,3210,3070,3150,3150,36103300
10/14/2021,3150,3200,3120,3170,3170,24245000
10/15/2021,3170,3180,3120,3150,3150,22726200
10/18/2021,3140,3140,3060,3090,3090,22277300
10/19/2021,3090,3130,3020,3080,3080,19802500
10/21/2021,3080,3140,3040,3080,3080,33226100
10/22/2021,3100,3140,3060,3110,3110,47481700
10/25/2021,3110,3130,3020,3080,3080,29079900
10/26/2021,3080,3100,3040,3080,3080,24317500
10/27/2021,3070,3080,3020,3070,3070,19021100
10/28/2021,3070,3070,2960,3020,3020,20802100
10/29/2021,3020,3090,3020,3080,3080,21820500
11/1/2021,3080,3100,2990,3000,3000,28091000
11/2/2021,3000,3010,2920,2950,2950,15638300
11/3/2021,2950,3010,2930,3010,3010,19998700
11/4/2021,3030,3030,2950,2970,2970,11877000
11/5/2021,2950,3000,2930,2990,2990,12762000
11/8/2021,3000,3000,2960,2990,2990,8211000
11/9/2021,3000,3080,2990,3040,3040,24071600
11/10/2021,3050,3050,3000,3030,3030,16039700
11/11/2021,3020,3020,2960,3000,3000,22255600
11/12/2021,3000,3020,2980,3000,3000,10078900
11/15/2021,2990,3010,2940,2940,2940,10881400
11/16/2021,2920,2960,2920,2920,2920,16379200
11/17/2021,2950,2950,2880,2930,2930,9186000
11/18/2021,2930,2930,2860,2860,2860,13955300
11/19/2021,2860,3000,2860,2980,2980,26488700
11/22/2021,3000,3000,2940,2960,2960,11473700
11/23/2021,2960,2970,2930,2940,2940,8565200
11/24/2021,2920,3000,2920,2970,2970,13356900
11/25/2021,2990,3070,2980,3010,3010,37675300
11/26/2021,3010,3010,2910,2950,2950,18250800
